,precision,recall,f1-score,occurences
argument,0.6538461538461539,0.17525773195876287,0.2764227642276423,1358.0
other,0.5309882747068677,0.9096126255380201,0.6705446853516658,1394.0
accuracy,0.5472383720930233,0.5472383720930233,0.5472383720930233,0.5472383720930233
macro avg,0.5924172142765107,0.5424351787483915,0.47348372478965406,2752.0
weighted avg,0.5916136380321405,0.5472383720930233,0.4760615571225873,2752.0
