,precision,recall,f1-score,occurences
argument,0.7227272727272728,0.11936936936936937,0.20489690721649487,1332.0
other,0.5367298578199052,0.9570422535211267,0.687753036437247,1420.0
accuracy,0.5515988372093024,0.5515988372093024,0.5515988372093024,0.5515988372093024
macro avg,0.629728565273589,0.538205811445248,0.4463249718268709,2752.0
weighted avg,0.6267547693957096,0.5515988372093024,0.45404505528824923,2752.0
