,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.7433359722038968,0.14666357499912705,0.06558994470423735,0.07601996577637624,0.07395065666273887,0.03307173905572637,0.1272444356897411,0.11841112497089439,0.05295506494542853,1348.0,13.711309200802088,6.131883886702356
other,0.5214437777183345,0.01202825823712115,0.005379200613824935,0.964722654434498,0.036792752472344904,0.016454219121497332,0.6765725741758917,0.007472463003330225,0.003341787046959724,1404.0,13.711309200802088,6.131883886702356
accuracy,0.5295058139534884,0.019026615265463776,0.008508961023062441,0.5295058139534884,0.019026615265463776,0.008508961023062441,0.5295058139534884,0.019026615265463776,0.008508961023062441,0.5295058139534884,0.019026615265463776,0.008508961023062441
macro avg,0.6323898749611157,0.07243819081450281,0.03239534376566583,0.520371310105437,0.019425664850662612,0.00868742142284198,0.40190850493281643,0.059181747795476525,0.026466882219586766,2752.0,0.0,0.0
weighted avg,0.6297429308611658,0.06966052016139383,0.031153131685774244,0.5295058139534884,0.019026615265463776,0.008508961023062441,0.40759079186170427,0.05788455662806565,0.02588676069355816,2752.0,0.0,0.0
