,precision,recall,f1-score,occurences
argument,0.779796511627907,0.9767865270823851,0.8672459082642958,4394.0
other,0.6165413533834586,0.11918604651162791,0.1997563946406821,1376.0
accuracy,0.7722703639514731,0.7722703639514731,0.7722703639514731,0.7722703639514731
macro avg,0.6981689325056828,0.5479862867970066,0.533501151452489,5770.0
weighted avg,0.7408642589859034,0.7722703639514731,0.7080664332649731,5770.0
