,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.7851582727975842,0.003133276838443921,0.0014012440006172468,0.9863707998112042,0.004752889413735474,0.0021255567637303288,0.8743287872999066,0.0022539852901098016,0.0010080128657940202,4391.8,24.793144213673266,11.087831167545797
other,0.7687648210863859,0.03693195270460009,0.0165164713578586,0.13969676137478762,0.021373266865468737,0.00955841552248639,0.235485827140644,0.02905373105585946,0.012993223528179698,1378.2,24.793144213673262,11.087831167545797
accuracy,0.7841941074523396,0.002795618031393966,0.0012502383914642099,0.7841941074523396,0.002795618031393966,0.0012502383914642099,0.7841941074523396,0.002795618031393966,0.0012502383914642099,0.7841941074523396,0.002795618031393966,0.0012502383914642099
macro avg,0.776961546941985,0.017599403363793193,0.007870692456976008,0.5630337805929959,0.008362970750436575,0.003740034218363722,0.5549073072202753,0.013945077257187967,0.006236428139711722,5770.0,0.0,0.0
weighted avg,0.7812112550772833,0.007809042589939447,0.0034923100140591234,0.7841941074523396,0.002795618031393966,0.0012502383914642099,0.7218069248058298,0.005623489475496604,0.0025149009475930084,5770.0,0.0,0.0
