,precision,recall,f1-score,occurences
argument,0.7876475930971844,0.9850068150840527,0.8753406682143939,4402.0
other,0.7509433962264151,0.14546783625730994,0.24372320881812615,1368.0
accuracy,0.7859618717504333,0.7859618717504333,0.7859618717504333,0.7859618717504333
macro avg,0.7692954946617998,0.5652373256706813,0.55953193851626,5770.0
weighted avg,0.7789454542203712,0.7859618717504333,0.7255915027977398,5770.0
