,precision,recall,f1-score,occurences
argument,0.7867753623188406,0.9872698340531939,0.8756931142252243,4399.0
other,0.776,0.1415025528811087,0.23935842072794575,1371.0
accuracy,0.7863084922010398,0.7863084922010398,0.7863084922010398,0.7863084922010398
macro avg,0.7813876811594203,0.5643861934671512,0.557525767476585,5770.0
weighted avg,0.7842150465928215,0.7863084922010398,0.7244946974514342,5770.0
