,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.7142718937275012,0.013359132956206917,0.0059743858821072774,0.8387312484357995,0.024502323397637315,0.010957772144760129,0.7712926943733194,0.011415418922754016,0.005105130540583079,1354.8,38.07492613256132,17.027624614138055
other,0.8126683371261525,0.017073043923789194,0.007635297359286475,0.6743328072334339,0.024273255698958978,0.010855329955621289,0.736626924898759,0.010091484541350806,0.004513049085669738,1397.2,38.07492613256132,17.027624614138055
accuracy,0.7554505813953488,0.005943105826234074,0.0026578377249868884,0.7554505813953488,0.005943105826234074,0.0026578377249868884,0.7554505813953488,0.005943105826234074,0.0026578377249868884,0.7554505813953488,0.005943105826234074,0.0026578377249868884
macro avg,0.7634701154268269,0.00752653391044685,0.003365968291743294,0.7565320278346167,0.00532856712697923,0.002383007663719262,0.7539598096360393,0.005748292293097812,0.0025707144643809703,2752.0,0.0,0.0
weighted avg,0.7643377661121498,0.006948969775493618,0.0031076737583190365,0.7554505813953488,0.005943105826234074,0.0026578377249868884,0.7538505780464424,0.005826311539597714,0.0026056057321263894,2752.0,0.0,0.0
