,precision,recall,f1-score,occurences
argument,0.6966434452184928,0.8461538461538461,0.7641542202153526,1300.0
other,0.8294970161977835,0.6701101928374655,0.7413333333333333,1452.0
accuracy,0.7532703488372093,0.7532703488372093,0.7532703488372093,0.7532703488372093
macro avg,0.7630702307081381,0.7581320194956558,0.752743776774343,2752.0
weighted avg,0.7667391519997173,0.7532703488372093,0.7521135487935896,2752.0
