,precision,recall,f1-score,occurences
argument,0.8045795499407817,0.9240535026071186,0.8601878231507861,4411.0
other,0.5241477272727273,0.271523178807947,0.3577314590402326,1359.0
accuracy,0.770363951473137,0.770363951473137,0.770363951473137,0.770363951473137
macro avg,0.6643636386067545,0.5977883407075328,0.6089596410955094,5770.0
weighted avg,0.738529836421564,0.770363951473137,0.7418449810665153,5770.0
