,precision,recall,f1-score,occurences
argument,0.6227758007117438,0.6299496040316774,0.6263421617752325,1389.0
other,0.6184112843355605,0.6111518708730741,0.614760147601476,1363.0
accuracy,0.6206395348837209,0.6206395348837209,0.6206395348837209,0.6206395348837209
macro avg,0.6205935425236522,0.6205507374523758,0.6205511546883542,2752.0
weighted avg,0.6206141597885105,0.6206395348837209,0.620605866237867,2752.0
