,precision,recall,f1-score,occurences
argument,0.6483427647534358,0.571632216678546,0.6075757575757577,1403.0
other,0.6033003300330033,0.6775389177168273,0.638268156424581,1349.0
accuracy,0.623546511627907,0.623546511627907,0.623546511627907,0.623546511627907
macro avg,0.6258215473932196,0.6245855671976867,0.6229219570001694,2752.0
weighted avg,0.6262634608152587,0.623546511627907,0.62262083244751,2752.0
