,precision,recall,f1-score,occurences
argument,0.5852130325814536,0.689807976366322,0.6332203389830509,1354.0
other,0.6366782006920415,0.5264663805436338,0.5763508222396241,1398.0
accuracy,0.6068313953488372,0.6068313953488372,0.6068313953488372,0.6068313953488372
macro avg,0.6109456166367475,0.6081371784549778,0.6047855806113375,2752.0
weighted avg,0.6113570387655386,0.6068313953488372,0.6043309551141153,2752.0
