,precision,recall,f1-score,occurences
argument,0.5770292655991165,0.76,0.6559949780288763,1375.0
other,0.6493092454835282,0.44371822803195354,0.5271786022433133,1377.0
accuracy,0.6017441860465116,0.6017441860465116,0.6017441860465116,0.6017441860465116
macro avg,0.6131692555413224,0.6018591140159768,0.5915867901360947,2752.0
weighted avg,0.6131955200688967,0.6017441860465116,0.5915399818600098,2752.0
