,precision,recall,f1-score,occurences
argument,0.8603104212860311,0.8960739030023095,0.8778280542986426,433.0
other,0.6428571428571429,0.5625,0.6000000000000001,144.0
accuracy,0.8128249566724437,0.8128249566724437,0.8128249566724437,0.8128249566724437
macro avg,0.7515837820715869,0.7292869515011547,0.7389140271493213,577.0
weighted avg,0.8060413188705028,0.8128249566724437,0.8084914168306971,577.0
