,precision,recall,f1-score,occurences
argument,0.8637316561844863,0.9279279279279279,0.8946796959826276,444.0
other,0.68,0.5112781954887218,0.5836909871244637,133.0
accuracy,0.8318890814558059,0.8318890814558059,0.8318890814558059,0.8318890814558059
macro avg,0.7718658280922432,0.7196030617083249,0.7391853415535456,577.0
weighted avg,0.8213810317953413,0.8318890814558059,0.822995990127973,577.0
