,precision,recall,f1-score,occurences
argument,0.95,0.02620689655172414,0.05100671140939597,725.0
other,0.47935103244837757,0.9984639016897081,0.6477329347284504,651.0
accuracy,0.48619186046511625,0.48619186046511625,0.48619186046511625,0.48619186046511625
macro avg,0.7146755162241888,0.5123353991207161,0.34936982306892317,1376.0
weighted avg,0.7273310480551554,0.48619186046511625,0.33332413247095444,1376.0
