,precision,recall,f1-score,occurences
argument,0.5,0.007407407407407408,0.014598540145985401,135.0
other,0.5109489051094891,0.9929078014184397,0.6746987951807228,141.0
accuracy,0.5108695652173914,0.5108695652173914,0.5108695652173914,0.5108695652173914
macro avg,0.5054744525547445,0.5001576044129236,0.3446486676633541,276.0
weighted avg,0.5055934623928912,0.5108695652173914,0.35182367043547086,276.0
