,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.7953862684803165,0.03218261751062329,0.014392504089525747,0.8973000937829971,0.17591216654913935,0.07867031249462804,0.8328028438141228,0.07924224647487753,0.035438209961523845,2216.0,27.009257672138997,12.078907235342104
other,0.39801846112289174,0.24615386840295303,0.1100833565347081,0.2111237503466606,0.25286054711941,0.11308267443735787,0.21564115637635323,0.1527408863928299,0.06830780098358806,669.0,27.009257672139007,12.07890723534211
accuracy,0.7378162911611785,0.07831459341612117,0.03502335090174088,0.7378162911611785,0.07831459341612117,0.03502335090174088,0.7378162911611785,0.07831459341612117,0.03502335090174088,0.7378162911611785,0.07831459341612117,0.03502335090174088
macro avg,0.5967023648016041,0.12617513529258606,0.05642723591689105,0.5542119220648288,0.042166753032274774,0.018857545234122353,0.524222000095238,0.052362145446004316,0.02341706333299934,2885.0,0.0,0.0
weighted avg,0.7031543019022538,0.06618592225087087,0.02959924426129263,0.7378162911611785,0.07831459341612117,0.03502335090174088,0.6895466745270954,0.04159138038447485,0.018600230763547422,2885.0,0.0,0.0
