,precision,recall,f1-score,occurences
argument,0.7887899034892354,0.963718820861678,0.8675239844866299,2205.0
other,0.581151832460733,0.16323529411764706,0.25487944890929964,680.0
accuracy,0.7750433275563259,0.7750433275563259,0.7750433275563259,0.7750433275563259
macro avg,0.6849708679749842,0.5634770574896626,0.5612017166979648,2885.0
weighted avg,0.7398492143040079,0.7750433275563259,0.7231224994978658,2885.0
