,precision,recall,f1-score,occurences
argument,0.7323943661971831,0.7647058823529411,0.7482014388489209,136.0
other,0.7611940298507462,0.7285714285714285,0.7445255474452556,140.0
accuracy,0.7463768115942029,0.7463768115942029,0.7463768115942029,0.7463768115942029
macro avg,0.7467941980239647,0.7466386554621849,0.7463634931470882,276.0
weighted avg,0.7470028912388457,0.7463768115942029,0.7463368562528587,276.0
