,precision,recall,f1-score,occurences
argument,0.6558219178082192,0.5583090379008746,0.6031496062992125,686.0
other,0.6174242424242424,0.7086956521739131,0.6599190283400811,690.0
accuracy,0.6337209302325582,0.6337209302325582,0.6337209302325582,0.6337209302325582
macro avg,0.6366230801162308,0.6335023450373938,0.6315343173196468,1376.0
weighted avg,0.6365672695415447,0.6337209302325582,0.6316168310144736,1376.0
