,precision,recall,f1-score,occurences
argument,0.6738056013179572,0.5842857142857143,0.6258607498087223,700.0
other,0.6215864759427828,0.7071005917159763,0.6615916955017301,676.0
accuracy,0.6446220930232558,0.6446220930232558,0.6446220930232558,0.6446220930232558
macro avg,0.6476960386303701,0.6456931530008453,0.6437262226552263,1376.0
weighted avg,0.6481514379795721,0.6446220930232558,0.6434146155706942,1376.0
