,precision,recall,f1-score,occurences
argument,0.6206896551724138,0.7769784172661871,0.6900958466453675,139.0
other,0.696078431372549,0.5182481751824818,0.5941422594142259,137.0
accuracy,0.6485507246376812,0.6485507246376812,0.6485507246376812,0.6485507246376812
macro avg,0.6583840432724815,0.6476132962243344,0.6421190530297967,276.0
weighted avg,0.6581108955326259,0.6485507246376812,0.6424667109545473,276.0
