,precision,recall,f1-score,occurences
argument,0.830225711481845,0.960272417707151,0.8905263157894737,881.0
other,0.7407407407407407,0.3663003663003663,0.4901960784313725,273.0
accuracy,0.8197573656845754,0.8197573656845754,0.8197573656845754,0.8197573656845754
macro avg,0.7854832261112928,0.6632863920037586,0.6903611971104231,1154.0
weighted avg,0.8090563899806998,0.8197573656845754,0.795820809031448,1154.0
