,precision,recall,f1-score,occurences
argument,0.8155339805825242,0.9644087256027555,0.8837453971593897,871.0
other,0.75,0.3286219081272085,0.45700245700245695,283.0
accuracy,0.8084922010398613,0.8084922010398613,0.8084922010398613,0.8084922010398613
macro avg,0.7827669902912622,0.646515316864982,0.6703739270809234,1154.0
weighted avg,0.799462822432737,0.8084922010398613,0.7790935322855492,1154.0
