,precision,recall,f1-score,occurences
argument,0.7563258232235702,1.0,0.861259127688968,4364.0
other,0.0,0.0,0.0,1406.0
accuracy,0.7563258232235702,0.7563258232235702,0.7563258232235702,0.7563258232235702
macro avg,0.3781629116117851,0.5,0.430629563844484,5770.0
weighted avg,0.5720287508748112,0.7563258232235702,0.6513925187581726,5770.0
