,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.8024691129280399,0.023675139770761675,0.010587844380846378,0.7699084846745069,0.24631439979666128,0.110155148356479,0.7658731694494763,0.13080251310479643,0.05849666218602637,878.6,15.946786510140525,7.13161973187017
other,0.45326977514175326,0.1566149487422328,0.07004033433605554,0.3654622568432754,0.2892637778743711,0.12936269415109866,0.3042223549062276,0.13245878077577228,0.05923736760627383,275.4,15.946786510140525,7.13161973187017
accuracy,0.6766031195840554,0.12148941719346745,0.05433171907828498,0.6766031195840554,0.12148941719346745,0.05433171907828498,0.6766031195840554,0.12148941719346745,0.05433171907828498,0.6766031195840554,0.12148941719346745,0.05433171907828498
macro avg,0.6278694440348966,0.06820173430508351,0.030500742817909224,0.5676853707588911,0.027887636684198334,0.012471730271536861,0.5350477621778519,0.03716652040839326,0.016621373224060113,1154.0,0.0,0.0
weighted avg,0.71831547443274,0.02631697426022872,0.011769308681596731,0.6766031195840554,0.12148941719346745,0.05433171907828498,0.6571720530314177,0.07874335339199794,0.035215098192159205,1154.0,0.0,0.0
