,precision,recall,f1-score,occurences
argument,0.8474399164054337,0.930045871559633,0.8868234007654456,872.0
other,0.6903553299492385,0.48226950354609927,0.5678496868475992,282.0
accuracy,0.8206239168110918,0.8206239168110918,0.8206239168110918,0.8206239168110918
macro avg,0.7688976231773361,0.7061576875528661,0.7273365438065225,1154.0
weighted avg,0.8090535616561728,0.8206239168110918,0.8088766179882944,1154.0
