,precision,recall,f1-score,occurences
argument,0.6712328767123288,0.7153284671532847,0.6925795053003534,137.0
other,0.7,0.6546762589928058,0.6765799256505576,139.0
accuracy,0.6847826086956522,0.6847826086956522,0.6847826086956522,0.6847826086956522
macro avg,0.6856164383561644,0.6850023630730453,0.6845797154754555,276.0
weighted avg,0.6857206670637284,0.6847826086956522,0.6845217459839708,276.0
