,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.6855463137334261,0.04479672437261448,0.020033704173297518,0.748682884964726,0.025317662593008272,0.011322402917874017,0.7152213115791096,0.031182903969151896,0.013945418602174329,137.8,4.2071367935925235,1.8814887722226767
other,0.7230111434108527,0.0267804772385035,0.011976593515035933,0.6559412680447462,0.06108568499864617,0.027318348821822394,0.687123834785651,0.04378966516711941,0.019583333605126735,138.2,4.2071367935925235,1.8814887722226767
accuracy,0.7021739130434783,0.034978314162745446,0.015642777641248492,0.7021739130434783,0.034978314162745446,0.015642777641248492,0.7021739130434783,0.034978314162745446,0.015642777641248492,0.7021739130434783,0.034978314162745446,0.015642777641248492
macro avg,0.7042787285721395,0.033189941578852813,0.014842993107912317,0.7023120765047361,0.03482865029488418,0.015575845924785824,0.7011725731823802,0.03585301856682272,0.016033957342795536,276.0,0.0,0.0
weighted avg,0.7046295627268011,0.03318688148730227,0.01484162459336744,0.7021739130434783,0.034978314162745446,0.015642777641248492,0.7012800872005516,0.03592114793878709,0.016064425724190878,276.0,0.0,0.0
