,precision,recall,f1-score,occurences
argument,0.7006802721088435,0.7357142857142858,0.7177700348432055,140.0
other,0.7131782945736435,0.6764705882352942,0.6943396226415095,136.0
accuracy,0.7065217391304348,0.7065217391304348,0.7065217391304348,0.7065217391304348
macro avg,0.7069292833412435,0.70609243697479,0.7060548287423575,276.0
weighted avg,0.7068387179610638,0.7065217391304348,0.7062246143380219,276.0
