,precision,recall,f1-score,occurences
argument,0.6601941747572816,0.4788732394366197,0.5551020408163265,142.0
other,0.5722543352601156,0.7388059701492538,0.6449511400651466,134.0
accuracy,0.605072463768116,0.605072463768116,0.605072463768116,0.605072463768116
macro avg,0.6162242550086986,0.6088396047929368,0.6000265904407366,276.0
weighted avg,0.6174987454361938,0.605072463768116,0.5987244295820581,276.0
