,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.627374384792413,0.054281749987940796,0.0242755365821368,0.5203129952401195,0.14460961126897495,0.06467138419944952,0.554854170217775,0.05451267662398025,0.024378810113336716,135.6,7.987490219086345,3.5721142198983507
other,0.6041400506222627,0.06119884588570479,0.027368955908993846,0.6910340086744724,0.13757222982454773,0.06152417154078253,0.6331300662174153,0.05109671095443933,0.0228511438241569,140.4,7.987490219086345,3.5721142198983507
accuracy,0.6021739130434783,0.02118868335828034,0.009475867268566673,0.6021739130434783,0.02118868335828034,0.009475867268566673,0.6021739130434783,0.02118868335828034,0.009475867268566673,0.6021739130434783,0.02118868335828034,0.009475867268566673
macro avg,0.6157572177073379,0.01592418636234158,0.007121512638514174,0.605673501957296,0.016346952403868232,0.007310579360000592,0.5939921182175951,0.02246080867921334,0.010044779007267659,276.0,0.0,0.0
weighted avg,0.6178884762560439,0.01603560300640129,0.0071713396765026565,0.6021739130434783,0.02118868335828034,0.009475867268566673,0.5932125537888249,0.02472181465764401,0.011055931620328538,276.0,0.0,0.0
