,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.7071223364074748,0.010614559092892993,0.004746975136579447,0.7892782024154668,0.037458800152316826,0.01675208469923198,0.7453895033061787,0.012194441018217199,0.0054535198128690815,1380.8,15.833508770957899,7.080960386840202
other,0.7608988599030557,0.019807030903560358,0.008857973506560007,0.6694368442973797,0.039167147139507204,0.017516080697734908,0.7113114728584871,0.016619418116123455,0.007432429730828707,1371.2,15.833508770957899,7.080960386840202
accuracy,0.7298691860465116,0.006563872059045461,0.0029354528239274326,0.7298691860465116,0.006563872059045461,0.0029354528239274326,0.7298691860465116,0.006563872059045461,0.0029354528239274326,0.7298691860465116,0.006563872059045461,0.0029354528239274326
macro avg,0.7340105981552651,0.007281774414549307,0.0032565085175501967,0.7293575233564232,0.007179265082041854,0.003210664950387238,0.7283504880823329,0.007287121590692166,0.003258899847418816,2752.0,0.0,0.0
weighted avg,0.7338177743927431,0.007282458333148573,0.0032568143752460038,0.7298691860465116,0.006563872059045461,0.0029354528239274326,0.7285176607470255,0.007049988999732952,0.0031528509288057255,2752.0,0.0,0.0
