,precision,recall,f1-score,occurences
argument,0.7078135259356533,0.7834302325581395,0.743704725767506,1376.0
other,0.7575264442636289,0.6765988372093024,0.7147792706333972,1376.0
accuracy,0.7300145348837209,0.7300145348837209,0.7300145348837209,0.7300145348837209
macro avg,0.7326699850996411,0.7300145348837209,0.7292419982004517,2752.0
weighted avg,0.732669985099641,0.7300145348837209,0.7292419982004517,2752.0
