,precision,recall,f1-score,occurences
argument,0.7152496626180836,0.7765567765567766,0.7446434843695118,1365.0
other,0.7598425196850394,0.695746214852199,0.7263831388784344,1387.0
accuracy,0.735828488372093,0.735828488372093,0.735828488372093,0.735828488372093
macro avg,0.7375460911515614,0.7361514957044878,0.7355133116239732,2752.0
weighted avg,0.7377243329494308,0.735828488372093,0.7354403233244085,2752.0
