,precision,recall,f1-score,occurences
argument,0.7844311377245509,0.4628975265017668,0.5822222222222222,283.0
other,0.6041666666666666,0.8656716417910447,0.7116564417177914,268.0
accuracy,0.6588021778584392,0.6588021778584392,0.6588021778584392,0.6588021778584392
macro avg,0.6942989021956087,0.6642845841464058,0.6469393319700067,551.0
weighted avg,0.6967525928179936,0.6588021778584392,0.6451775231746951,551.0
