,precision,recall,f1-score,occurences
argument,0.7,0.2460545193687231,0.36411889596602975,1394.0
other,0.535366931918656,0.8917525773195877,0.669060773480663,1358.0
accuracy,0.5646802325581395,0.5646802325581395,0.5646802325581395,0.5646802325581395
macro avg,0.617683465959328,0.5689035483441554,0.5165898347233464,2752.0
weighted avg,0.6187602810848601,0.5646802325581395,0.5145953020942536,2752.0
