,precision,recall,f1-score,occurences
argument,0.6619343389529725,0.5386281588447653,0.5939490445859873,1385.0
other,0.6067692307692307,0.7212874908558888,0.6590909090909091,1367.0
accuracy,0.6293604651162791,0.6293604651162791,0.6293604651162791,0.6293604651162791
macro avg,0.6343517848611016,0.629957824850327,0.6265199768384482,2752.0
weighted avg,0.6345321940085048,0.6293604651162791,0.6263069402176108,2752.0
