,precision,recall,f1-score,occurences
argument,0.6842496285289748,0.6499647141848977,0.6666666666666666,1417.0
other,0.647226173541963,0.6816479400749064,0.6639912440715067,1335.0
accuracy,0.6653343023255814,0.6653343023255814,0.6653343023255814,0.6653343023255814
macro avg,0.6657379010354689,0.665806327129902,0.6653289553690866,2752.0
weighted avg,0.6662894859389819,0.6653343023255814,0.6653688144993198,2752.0
