,precision,recall,f1-score,occurences
argument,0.7684210526315789,0.9977220956719818,0.8681863230921706,439.0
other,0.8571428571428571,0.043478260869565216,0.08275862068965517,138.0
accuracy,0.7694974003466204,0.7694974003466204,0.7694974003466204,0.7694974003466204
macro avg,0.8127819548872179,0.5206001782707735,0.4754724718909129,577.0
weighted avg,0.7896404790138257,0.7694974003466204,0.6803370632454685,577.0
