,precision,recall,f1-score,occurences
argument,0.6471103327495622,0.5328046142754146,0.5844207196520363,1387.0
other,0.5975155279503106,0.7047619047619048,0.6467226890756302,1365.0
accuracy,0.6180959302325582,0.6180959302325582,0.6180959302325582,0.6180959302325582
macro avg,0.6223129303499364,0.6187832595186598,0.6155717043638333,2752.0
weighted avg,0.6225111653981893,0.6180959302325582,0.6153226775965152,2752.0
