,precision,recall,f1-score,occurences
argument,0.625,0.5503597122302158,0.58530986993114,1390.0
other,0.5909685863874345,0.6629955947136564,0.6249134948096886,1362.0
accuracy,0.6061046511627907,0.6061046511627907,0.6061046511627907,0.6061046511627907
macro avg,0.6079842931937173,0.6066776534719361,0.6051116823704143,2752.0
weighted avg,0.6081574181176184,0.6061046511627907,0.6049102104415264,2752.0
