,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.6143551703772566,0.06064548701025426,0.027121486296701802,0.4073380796194009,0.33542298237964646,0.1500057179633207,0.41860848258665867,0.24177625300659972,0.10812562741358897,268.2,9.28439551074813,4.1521078984053394
other,0.6032305881293618,0.106851215614305,0.04778531631841458,0.7405241311671308,0.28078238449846143,0.12556969972460857,0.6169511448508734,0.12854847648354908,0.05748862636424977,282.8,9.28439551074813,4.1521078984053394
accuracy,0.5738656987295826,0.050595838436886566,0.02262714682469501,0.5738656987295826,0.050595838436886566,0.02262714682469501,0.5738656987295826,0.050595838436886566,0.02262714682469501,0.5738656987295826,0.050595838436886566,0.02262714682469501
macro avg,0.6087928792533093,0.04448129773074096,0.01989264109066878,0.5739311053932659,0.049235586747554835,0.02201882377592408,0.517779813718766,0.10234505142968003,0.045770098431495314,551.0,0.0,0.0
weighted avg,0.6098905373541899,0.04565682675150601,0.020418353650659665,0.5738656987295826,0.050595838436886566,0.02262714682469501,0.5181838609059424,0.10170365536661839,0.045483257391994,551.0,0.0,0.0
