,precision,recall,f1-score,occurences
argument,0.8088786994581075,0.8794470881486517,0.8426880903267832,4413.0
other,0.45267489711934156,0.32424465733235075,0.37784456848432807,1357.0
accuracy,0.7488734835355286,0.7488734835355286,0.7488734835355286,0.7488734835355286
macro avg,0.6307767982887246,0.6018458727405012,0.6102663294055556,5770.0
weighted avg,0.7251059854591984,0.7488734835355286,0.7333652724515298,5770.0
