,precision,recall,f1-score,occurences
argument,0.7730941704035874,0.9851428571428571,0.8663316582914572,4375.0
other,0.6666666666666666,0.0931899641577061,0.16352201257861637,1395.0
accuracy,0.7694974003466204,0.7694974003466204,0.7694974003466204,0.7694974003466204
macro avg,0.7198804185351271,0.5391664106502816,0.5149268354350368,5770.0
weighted avg,0.7473634307652851,0.7694974003466204,0.6964149415203285,5770.0
