,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.784132055398894,0.021628693349144128,0.009672645718636772,0.9511313231117405,0.051692614719019266,0.023117640089286653,0.8584621553092482,0.010082459691672608,0.004509013050196305,4384.0,18.841443681416727,8.426149773176338
other,0.45487150671771265,0.26965348320697824,0.12059270376408027,0.16690109449635626,0.13507660749842387,0.06040809530730672,0.22535307312699882,0.1560713589363131,0.06979723358447307,1386.0,18.841443681416763,8.426149773176354
accuracy,0.7622876949740035,0.009793638001982003,0.004379848063891396,0.7622876949740035,0.009793638001982003,0.004379848063891396,0.7622876949740035,0.009793638001982003,0.004379848063891396,0.7622876949740035,0.009793638001982003,0.004379848063891396
macro avg,0.6195017810583033,0.14000167424989238,0.06261065211730825,0.5590162088040483,0.04287673751364683,0.019175059946785925,0.5419076142181234,0.07487825401824144,0.03348657320425693,5770.0,0.0,0.0
weighted avg,0.7048797225141472,0.07487427726554012,0.033484794746382954,0.7622876949740035,0.009793638001982003,0.004379848063891396,0.7059971244238479,0.03486291827550407,0.015591171031609367,5770.0,0.0,0.0
