,precision,recall,f1-score,occurences
argument,0.8535692495424039,0.9582191780821918,0.9028718941594063,4380.0
other,0.7854630715123095,0.48201438848920863,0.5974141774409274,1390.0
accuracy,0.8435008665511265,0.8435008665511265,0.8435008665511265,0.8435008665511265
macro avg,0.8195161605273567,0.7201167832857003,0.7501430358001668,5770.0
weighted avg,0.8371623886304748,0.8435008665511265,0.8292867596293046,5770.0
