,precision,recall,f1-score,occurences
argument,0.8542857142857143,0.9522292993630573,0.9006024096385543,4396.0
other,0.7586206896551724,0.48034934497816595,0.5882352941176471,1374.0
accuracy,0.8398613518197574,0.8398613518197574,0.8398613518197574,0.8398613518197574
macro avg,0.8064532019704433,0.7162893221706117,0.7444188518781008,5770.0
weighted avg,0.8315051694256858,0.8398613518197574,0.8262189751973539,5770.0
