,precision,recall,f1-score,occurences
argument,0.7817028985507246,0.981797497155859,0.8703983862834089,4395.0
other,0.68,0.12363636363636364,0.20923076923076925,1375.0
accuracy,0.7772963604852686,0.7772963604852686,0.7772963604852686,0.7772963604852686
macro avg,0.7308514492753624,0.5527169303961113,0.5398145777570891,5770.0
weighted avg,0.7574669391907166,0.7772963604852686,0.7128411118557868,5770.0
