,precision,recall,f1-score,occurences
argument,0.7769898954086155,0.9925271739130435,0.8716316993139107,4416.0
other,0.7441860465116279,0.07090103397341212,0.1294672960215779,1354.0
accuracy,0.7762564991334489,0.7762564991334489,0.7762564991334489,0.7762564991334489
macro avg,0.7605879709601218,0.5317141039432278,0.5005494976677443,5770.0
weighted avg,0.7692920771405876,0.7762564991334489,0.6974738826661085,5770.0
