,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.7851808218495374,0.011016627499757466,0.004926785594450248,0.9730542883554918,0.02785395951646612,0.012456669384269084,0.8687646100853771,0.00495774201488877,0.0022171696320396127,4410.0,14.764823060233436,6.603029607687686
other,0.6542379756871035,0.0808064251434373,0.0361377319278948,0.1347191046065982,0.07970915341232584,0.03564701709178398,0.21075524835509252,0.08878887590614414,0.039707592434386305,1360.0,14.76482306023341,6.603029607687675
accuracy,0.7754939341421144,0.0030944490981858856,0.0013838797072913123,0.7754939341421144,0.0030944490981858856,0.0013838797072913123,0.7754939341421144,0.0030944490981858856,0.0013838797072913123,0.7754939341421144,0.0030944490981858856,0.0013838797072913123
macro avg,0.7197093987683205,0.03518186460914791,0.01573380816824976,0.5538866964810449,0.026072398277150733,0.011659930976831488,0.5397599292202347,0.041990154086957,0.01877856778482529,5770.0,0.0,0.0
weighted avg,0.7542991938212003,0.011311849943762583,0.005058813085106062,0.7754939341421144,0.0030944490981858856,0.0013838797072913123,0.7137220624205544,0.01680434432669816,0.007515131246362004,5770.0,0.0,0.0
