,precision,recall,f1-score,occurences
argument,0.7775765259916682,0.9857634902411022,0.8693803159173754,4355.0
other,0.751004016064257,0.1321554770318021,0.2247596153846154,1415.0
accuracy,0.7764298093587522,0.7764298093587522,0.7764298093587522,0.7764298093587522
macro avg,0.7642902710279627,0.5589594836364522,0.5470699656509954,5770.0
weighted avg,0.7710600439210812,0.7764298093587522,0.7112974231524091,5770.0
