,precision,recall,f1-score,occurences
argument,0.79,0.9814772983962051,0.8753903495517277,4427.0
other,0.6962962962962963,0.13998510796723754,0.23310601363918165,1343.0
accuracy,0.7856152512998267,0.7856152512998267,0.7856152512998267,0.7856152512998267
macro avg,0.7431481481481481,0.5607312031817213,0.5542481815954546,5770.0
weighted avg,0.7681899351691379,0.7856152512998267,0.7258950526486861,5770.0
