,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.8788008006742036,0.030994032279653864,0.01386095261482576,0.672366861513207,0.25500678725879955,0.1140425022069006,0.7328899315478574,0.1840957797516759,0.08233013557911532,4385.6,33.50820794969489,14.985326155943326
other,0.451171876441097,0.12710247319355483,0.05684195403382668,0.6812814111167868,0.17332799614531894,0.07751463635695093,0.5146256590646754,0.052801207259825275,0.02361341774540494,1384.4,33.50820794969498,14.985326155943364
accuracy,0.6741421143847487,0.15300914846115915,0.06842777142770183,0.6741421143847487,0.15300914846115915,0.06842777142770183,0.6741421143847487,0.15300914846115915,0.06842777142770183,0.6741421143847487,0.15300914846115915,0.06842777142770183
macro avg,0.6649863385576503,0.0506103511619417,0.02263363711264742,0.6768241363149968,0.04558374079999218,0.020385668619502632,0.6237577953062664,0.11702337941606457,0.052334446266214,5770.0,0.0,0.0
weighted avg,0.7763813990733862,0.015857750460853245,0.007091801600139294,0.6741421143847487,0.15300914846115915,0.06842777142770183,0.6804644941754996,0.1516285536598266,0.06781035066266936,5770.0,0.0,0.0
