,precision,recall,f1-score,occurences
argument,0.8574635241301908,0.8777573529411765,0.8674917679118882,4352.0
other,0.5954372623574145,0.5521861777150917,0.5729967069154774,1418.0
accuracy,0.7977469670710572,0.7977469670710572,0.7977469670710572,0.7977469670710572
macro avg,0.7264503932438027,0.7149717653281341,0.7202442374136828,5770.0
weighted avg,0.7930695485333455,0.7977469670710572,0.7951184582943994,5770.0
