,precision,recall,f1-score,occurences
argument,0.9193786982248521,0.28366042902784117,0.4335542378793164,4382.0
other,0.2894975101856043,0.9214697406340058,0.44057871167757484,1388.0
accuracy,0.4370883882149047,0.4370883882149047,0.4370883882149047,0.4370883882149047
macro avg,0.6044381042052283,0.6025650848309234,0.4370664747784456,5770.0
weighted avg,0.7678578855734697,0.4370883882149047,0.4352440073129356,5770.0
